candidate_evaluations,clear,cleared,complete,deferred_targets,error,failed_clear,fallback,forced_targets,laser_s,layout,localization,max_step_time_error_s,mean_time_s,measure,measure_s,move_s,normal_exit,ok,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,safe_clear_points,scenario,seed,station_count,stations_visited,switch_s,tail_time_s,total,virtual_time_s,wall_s
165,32,16,True,0,,16,1,0,32.0,shifted_origin,paper,4.547473508864641e-13,543.8445697093853,252,1260.0,7103.513115350168,True,True,0,96.0,3,4,0.4890413999964949,15,random,1100020,28,24,210.0,0.0,16,8701.513115350164,0.489133099996252
175,13,13,True,0,,0,0,0,26.0,centered,paper,4.547473508864641e-13,734.982930665692,310,1550.0,7673.778098653998,True,True,0,39.0,4,4,0.30840059999900404,13,random,1100021,31,31,266.0,4783.447998177388,13,9554.778098653996,0.30856250000942964
151,13,13,True,0,,0,0,0,26.0,shifted,paper,0.0,645.0231435459248,267,1335.0,6755.300866097021,True,True,0,39.0,3,4,0.27194049999525305,13,random,1100021,27,27,230.0,4040.6865921736844,13,8385.300866097023,0.2721673999913037
138,13,13,True,0,,0,0,0,26.0,shifted_origin,paper,2.2737367544323206e-13,678.8354395980812,284,1420.0,7096.860714775054,True,True,0,39.0,4,4,0.27219150000019,13,random,1100021,28,28,243.0,4040.6865921736853,13,8824.860714775055,0.27222499999334104
171,36,16,True,0,,20,3,0,32.0,centered,paper,4.547473508864641e-13,451.6047865022269,166,830.0,6122.676584035631,True,True,0,108.0,2,4,0.7728477999917232,13,random,1100022,31,14,133.0,0.0,16,7225.67658403563,0.7729828000010457
163,26,16,True,0,,10,1,0,32.0,shifted,paper,0.0,389.7648643668695,164,820.0,5175.237829869911,True,True,0,78.0,3,4,0.48400690000562463,15,random,1100022,27,12,131.0,0.0,16,6236.237829869912,0.48407310000038706
173,39,16,True,0,,23,2,0,32.0,shifted_origin,paper,0.0,349.3143724472885,153,765.0,4553.029959156617,True,True,0,117.0,4,4,0.663103199985926,14,random,1100022,28,9,122.0,0.0,16,5589.029959156616,0.663170200001332
158,13,13,True,0,,0,0,0,26.0,centered,paper,0.0,787.4963778646057,343,1715.0,8161.452912239879,True,True,0,39.0,2,4,0.27825010000378825,13,random,1100023,31,31,296.0,1122.715582212386,13,10237.452912239874,0.27835169999161735
116,23,13,True,0,,10,2,0,26.0,shifted,paper,4.547473508864641e-13,669.1770223379001,290,1450.0,6903.3012903927,True,True,0,69.0,3,4,0.34943050000583753,11,random,1100023,27,27,251.0,3062.967911542293,13,8699.301290392701,0.34950799999933224
132,23,13,True,0,,10,1,0,26.0,shifted_origin,paper,0.0,697.660265294209,301,1505.0,7210.583448824716,True,True,0,69.0,3,4,0.369757499996922,12,random,1100023,28,28,259.0,873.4622890045866,13,9069.583448824716,0.37004480000177864
181,14,14,True,0,,0,0,0,28.0,centered,paper,2.842170943040401e-14,714.0199251464655,330,1650.0,7995.278952050523,True,True,0,42.0,4,4,0.3370013000094332,14,random,1100024,31,31,281.0,413.0910708339634,14,9996.278952050518,0.33710900000005495
175,48,14,True,0,,34,1,0,28.0,shifted,paper,0.0,669.4362824500539,291,1455.0,7495.107954300759,True,True,0,144.0,2,4,0.4361625000019558,13,random,1100024,27,27,250.0,1963.1138786470656,14,9372.107954300754,0.43624549999367446
129,53,14,True,0,,39,2,0,28.0,shifted_origin,paper,2.842170943040401e-14,701.1643215849421,304,1520.0,7844.300502189221,True,True,0,159.0,4,4,0.476926999996067,12,random,1100024,28,28,265.0,715.5018997648385,14,9816.30050218919,0.4771825999923749
167,14,14,True,0,,0,0,0,28.0,centered,paper,1.8189894035458565e-12,683.7245431385289,293,1465.0,7787.143603939402,True,True,0,42.0,1,4,0.28905910000321455,14,random,1100025,31,31,250.0,4062.0276499912206,14,9572.143603939405,0.2892585999943549
170,14,14,True,0,,0,0,0,28.0,shifted,paper,5.684341886080802e-14,631.42148734637,258,1290.0,7263.900822849178,True,True,0,42.0,3,4,0.3076318999956129,14,random,1100025,27,27,216.0,3539.782936815157,14,8839.90082284918,0.30766680001397617
240,14,14,True,0,,0,0,0,28.0,shifted_origin,paper,0.0,681.4354761708674,286,1430.0,7803.096666392144,True,True,0,42.0,2,4,0.3562965000019176,14,random,1100025,28,28,237.0,3629.5008163344573,14,9540.096666392144,0.35649829999601934
114,63,13,True,0,,50,2,0,26.0,centered,paper,0.0,791.9001301662812,299,1495.0,8326.70169216166,True,True,0,189.0,1,4,0.5685439999942901,11,random,1100026,31,31,258.0,4108.713849336224,13,10294.701692161656,0.5686299999943003
205,13,13,True,0,,0,0,0,26.0,shifted,paper,5.684341886080802e-14,680.6635693641564,274,1370.0,7183.6264017340345,True,True,0,39.0,3,4,0.3405295999982627,13,random,1100026,27,27,230.0,3634.9344275389285,13,8848.626401734033,0.3405566000001272
