arm,candidate_evaluations,clear,cleared,complete,deferred_targets,failed_clear,fallback,forced_targets,laser_s,mean_time_s,measure,measure_s,move_s,negative_constraints,negative_observations,negative_region_fallbacks,normal_exit,opportunistic_measures,optical_s,problem,program_time_s,route_replans,safe_clear_points,scheduling_policy,seed,skipped_known_measurements,sources,stations_visited,switch_s,virtual_time_s,wall_s
negative,250,12,12,True,12,0,0,1,24.0,295.5782564304946,121,605.0,2767.939077165936,68,86,0,True,22,36.0,3,0.18436559999827296,16,12,joint_route,3000315,5,12,7,114.0,3546.9390771659355,0.18442980000691023
default,229,11,11,True,11,0,0,5,22.0,327.26771617162666,116,580.0,2854.944877887893,0,0,0,True,18,33.0,3,0.167237199988449,12,10,joint_route,3000316,14,11,7,110.0,3599.944877887893,0.16729319999285508
negative,229,11,11,True,11,0,0,5,22.0,321.1124180188211,116,580.0,2787.236598207032,41,84,0,True,18,33.0,3,0.17225639999378473,12,10,joint_route,3000316,14,11,7,110.0,3532.236598207032,0.17232399999920744
default,274,13,13,True,13,0,0,4,26.0,273.2859611362956,122,610.0,2761.717494771843,0,0,0,True,13,39.0,3,0.18119909999950323,15,13,joint_route,3000317,8,13,7,116.0,3552.7174947718427,0.1812632999935886
negative,274,13,13,True,13,0,0,4,26.0,269.84284156494925,122,610.0,2716.9569403443406,68,86,0,True,13,39.0,3,0.1916343000048073,15,13,joint_route,3000317,8,13,7,116.0,3507.95694034434,0.1917031000048155
default,356,16,16,True,16,0,0,5,32.0,243.02387732595528,112,560.0,3144.3820372152845,0,0,0,True,30,48.0,3,0.26566550000279676,17,15,joint_route,3000318,13,16,7,104.0,3888.3820372152845,0.26573159999679774
negative,356,16,16,True,16,0,0,5,32.0,236.98537958347148,112,560.0,3047.7660733355447,85,62,0,True,30,48.0,3,0.27362590000848286,17,16,joint_route,3000318,13,16,7,104.0,3791.7660733355438,0.27370049999444745
default,298,12,12,True,12,0,0,1,24.0,315.2412610888581,115,575.0,3041.8951330662976,0,0,0,True,20,36.0,3,0.19672819999686908,17,12,joint_route,3000319,6,12,7,106.0,3782.895133066297,0.19678539999586064
negative,298,12,12,True,12,0,0,1,24.0,317.75923825937355,115,575.0,3072.1108591124826,57,78,0,True,20,36.0,3,0.20113259999197908,17,12,joint_route,3000319,6,12,7,106.0,3813.1108591124826,0.20120880000467878
default,260,10,10,True,10,0,0,1,20.0,363.94337474012053,131,655.0,2814.4337474012054,0,0,0,True,1,30.0,3,0.15347940000356175,10,10,joint_route,3000320,0,10,7,120.0,3639.4337474012054,0.15354059998935554
negative,248,10,10,True,10,0,0,1,20.0,352.4795467525546,130,650.0,2704.795467525546,89,103,0,True,1,30.0,3,0.15462010000192095,10,10,joint_route,3000320,0,10,7,120.0,3524.795467525546,0.1546894000057364
default,227,11,11,True,11,0,0,0,22.0,291.44294685835325,117,585.0,2453.8724154418865,0,0,0,True,18,33.0,3,0.15152369999850634,16,11,joint_route,3000321,3,11,7,112.0,3205.872415441886,0.15158590000646655
negative,227,11,11,True,11,0,0,0,22.0,291.00650952781086,117,585.0,2449.07160480592,39,88,0,True,18,33.0,3,0.15124750000541098,16,11,joint_route,3000321,3,11,7,112.0,3201.0716048059194,0.15131620000465773
default,218,10,10,True,10,0,0,1,20.0,356.6597881966637,127,635.0,2761.597881966637,0,0,0,True,25,30.0,3,0.15726659999927506,14,10,joint_route,3000322,6,10,7,120.0,3566.5978819666375,0.15732670000579674
negative,194,10,10,True,10,0,0,1,20.0,341.27797702375665,125,625.0,2617.779770237566,43,97,0,True,25,30.0,3,0.14122869999846444,14,10,joint_route,3000322,6,10,7,120.0,3412.7797702375665,0.14129439998941962
default,216,10,10,True,10,0,0,2,20.0,351.3077172332941,124,620.0,2725.0771723329412,0,0,0,True,9,30.0,3,0.1464883999869926,13,10,joint_route,3000323,1,10,7,118.0,3513.0771723329412,0.1465508000110276
negative,216,10,10,True,10,0,0,2,20.0,344.5297994780665,124,620.0,2657.297994780665,51,96,0,True,9,30.0,3,0.14638489999924786,13,10,joint_route,3000323,1,10,7,118.0,3445.297994780665,0.14645329999621026
default,327,15,15,True,15,0,0,0,30.0,252.1564248129136,107,535.0,3071.346372193704,0,0,0,True,14,45.0,3,0.20129630000155885,20,15,joint_route,3000324,2,15,7,101.0,3782.346372193704,0.20139390000258572
negative,339,15,15,True,15,0,0,0,30.0,248.61391289361194,108,540.0,3013.208693404179,55,69,0,True,14,45.0,3,0.20886590000009164,20,15,joint_route,3000324,2,15,7,101.0,3729.208693404179,0.20893930000602268
default,345,15,15,True,15,0,0,1,30.0,243.2705300630642,118,590.0,2876.057950945963,0,0,0,True,17,45.0,3,0.2375352999952156,20,14,joint_route,3000325,3,15,7,108.0,3649.057950945963,0.23760020000918303
negative,357,15,15,True,15,0,0,1,30.0,241.86028740262446,119,595.0,2849.904311039367,100,73,0,True,17,45.0,3,0.24441139999544248,20,13,joint_route,3000325,3,15,7,108.0,3627.904311039367,0.24449399999866728
default,390,15,15,True,15,0,0,0,30.0,238.1254205142183,106,530.0,2872.8813077132736,0,0,0,True,14,45.0,3,0.2491411000082735,18,14,joint_route,3000326,3,15,7,94.0,3571.8813077132745,0.249194299991359
negative,390,15,15,True,15,0,0,0,30.0,238.1254205142183,106,530.0,2872.8813077132736,78,59,0,True,14,45.0,3,0.25015689998690505,18,14,joint_route,3000326,3,15,7,94.0,3571.8813077132745,0.2502517999964766
default,343,15,15,True,15,0,0,1,30.0,235.94974589670443,119,595.0,2758.246188450566,0,0,0,True,24,45.0,3,0.23936849999881815,19,13,joint_route,3000327,1,15,7,111.0,3539.2461884505665,0.2394270999939181
negative,355,15,15,True,15,0,0,1,30.0,234.42620372957953,120,600.0,2730.393055943693,96,74,0,True,24,45.0,3,0.25401760000386275,19,14,joint_route,3000327,1,15,7,111.0,3516.393055943693,0.2540760000119917
default,366,16,16,True,16,0,0,2,32.0,229.07166173374952,111,555.0,2929.1465877399924,0,0,0,True,17,48.0,3,0.2603532999928575,20,16,joint_route,3000328,10,16,7,101.0,3665.1465877399924,0.2604140000039479
negative,378,16,16,True,16,0,0,2,32.0,227.91336708194342,112,560.0,2905.6138733110943,97,64,0,True,17,48.0,3,0.26814800000283867,20,16,joint_route,3000328,10,16,7,101.0,3646.6138733110947,0.26822479999100324
default,378,14,14,True,14,0,0,1,28.0,287.82405498452846,122,610.0,3240.5367697833985,0,0,0,True,8,42.0,3,0.24002569999720436,17,13,joint_route,3000329,0,14,7,109.0,4029.5367697833985,0.2401160000008531
negative,330,14,14,True,14,0,0,1,28.0,259.16790419112846,118,590.0,2859.3506586757994,80,78,0,True,8,42.0,3,0.22493529999337625,17,14,joint_route,3000329,0,14,7,109.0,3628.3506586757985,0.22501299998839386
default,385,16,16,True,16,0,0,0,32.0,200.99423213496715,106,530.0,2508.9077141594744,0,0,0,True,11,48.0,3,0.23255719999724533,21,14,joint_route,3000330,2,16,6,97.0,3215.9077141594744,0.23266470000089612
negative,397,16,16,True,16,0,0,0,32.0,198.46840015318344,107,535.0,2463.494402450936,77,63,0,True,11,48.0,3,0.2519268000032753,21,14,joint_route,3000330,2,16,6,97.0,3175.494402450935,0.25199599999177735
default,215,10,10,True,10,0,0,3,20.0,359.483136335396,125,625.0,2801.83136335396,0,0,0,True,3,30.0,3,0.13058890000684187,8,10,joint_route,3000331,0,10,7,118.0,3594.83136335396,0.13064489999669604
negative,227,10,10,True,10,0,0,3,20.0,345.9120519760218,126,630.0,2661.120519760218,61,99,0,True,3,30.0,3,0.14024459999927785,8,9,joint_route,3000331,0,10,7,118.0,3459.120519760218,0.1403201000066474
default,239,10,10,True,10,0,0,0,20.0,337.5409030556994,124,620.0,2588.4090305569935,0,0,0,True,17,30.0,3,0.166724399998202,15,10,joint_route,3000332,5,10,7,117.0,3375.409030556994,0.16678080000565387
negative,239,10,10,True,10,0,0,0,20.0,329.77772825071213,124,620.0,2510.7772825071215,65,95,0,True,17,30.0,3,0.1688906999916071,15,9,joint_route,3000332,5,10,7,117.0,3297.7772825071215,0.16896189999533817
default,332,14,14,True,14,0,0,3,28.0,251.30370340538386,114,570.0,2773.2518476753735,0,0,0,True,23,42.0,3,0.227216999992379,17,13,joint_route,3000333,5,14,7,105.0,3518.251847675374,0.2272776000027079
negative,332,14,14,True,14,0,0,3,28.0,251.30370340538386,114,570.0,2773.2518476753735,72,71,0,True,23,42.0,3,0.23850320000201464,17,13,joint_route,3000333,5,14,7,105.0,3518.251847675374,0.23857739999948535
default,218,10,10,True,10,0,0,0,20.0,355.13590335780015,121,605.0,2781.359033578002,0,0,0,True,19,30.0,3,0.15802519999851938,15,10,joint_route,3000334,6,10,7,115.0,3551.3590335780013,0.1580851999897277
negative,218,10,10,True,10,0,0,0,20.0,355.13590335780015,121,605.0,2781.359033578002,46,91,0,True,19,30.0,3,0.16631020000204444,15,10,joint_route,3000334,6,10,7,115.0,3551.3590335780013,0.16637910000281408
default,305,13,13,True,13,0,0,0,26.0,256.8140237382105,116,580.0,2585.5823085967363,0,0,0,True,11,39.0,3,0.1954721999936737,16,13,joint_route,3000335,3,13,7,108.0,3338.5823085967363,0.19552890000340994
negative,305,13,13,True,13,0,0,0,26.0,253.90779797438032,116,580.0,2547.801373666944,73,82,0,True,11,39.0,3,0.19448299999930896,16,13,joint_route,3000335,3,13,7,108.0,3300.801373666944,0.1945521000016015
default,340,15,15,True,15,0,0,1,30.0,241.94330273030226,114,570.0,2880.1495409545337,0,0,0,True,9,45.0,3,0.21000469999853522,19,14,joint_route,3000336,2,15,7,104.0,3629.149540954534,0.21006369999668095
negative,340,15,15,True,15,0,0,1,30.0,231.31888738767677,114,570.0,2720.7833108151517,79,74,0,True,9,45.0,3,0.21947710000677034,19,14,joint_route,3000336,2,15,7,104.0,3469.7833108151517,0.21955090000119526
default,410,16,16,True,16,0,0,0,32.0,222.78620886793487,109,545.0,2841.5793418869584,0,0,0,True,12,48.0,3,0.3032849000010174,18,16,joint_route,3000337,0,16,6,98.0,3564.579341886958,0.3033469999936642
negative,410,16,16,True,16,0,0,0,32.0,223.83277310440195,109,545.0,2858.3243696704317,94,61,0,True,12,48.0,3,0.2733060000027763,18,16,joint_route,3000337,0,16,6,98.0,3581.324369670431,0.2733871999953408
default,343,15,15,True,15,0,0,0,30.0,240.24051684337874,112,560.0,2863.607752650681,0,0,0,True,26,45.0,3,0.23837979999370873,20,14,joint_route,3000338,12,15,7,105.0,3603.607752650681,0.23843620000116061
negative,343,15,15,True,15,0,0,0,30.0,238.55375426791275,112,560.0,2838.3063140186914,74,68,0,True,26,45.0,3,0.23762800000258721,20,14,joint_route,3000338,12,15,7,105.0,3578.3063140186914,0.2377000999986194
default,421,16,16,True,16,0,0,2,32.0,226.3798277820246,116,580.0,2858.0772445123926,0,0,0,True,13,48.0,3,0.25327059999108315,19,13,joint_route,3000339,6,16,7,104.0,3622.0772445123935,0.2533306999976048
negative,421,16,16,True,16,0,0,2,32.0,221.91561282798656,116,580.0,2786.649805247785,89,69,0,True,13,48.0,3,0.25612160000309814,19,13,joint_route,3000339,6,16,7,104.0,3550.649805247785,0.2561993999988772
default,274,11,11,True,11,0,0,0,22.0,310.71649226561533,120,600.0,2651.8814149217687,0,0,0,True,4,33.0,3,0.16485820000525564,13,9,joint_route,3000340,0,11,7,111.0,3417.8814149217687,0.16491409999434836
negative,274,11,11,True,11,0,0,0,22.0,305.0002187435385,120,600.0,2589.0024061789236,55,87,0,True,4,33.0,3,0.17348199999833014,13,9,joint_route,3000340,0,11,7,111.0,3355.002406178923,0.1735469999985071
default,310,15,15,True,15,0,0,1,30.0,240.7898518177616,107,535.0,2899.847777266424,0,0,0,True,28,45.0,3,0.22168829999282025,20,14,joint_route,3000341,10,15,7,102.0,3611.8477772664237,0.22175179999612737
negative,310,15,15,True,15,0,0,1,30.0,240.7898518177616,107,535.0,2899.847777266424,59,64,0,True,28,45.0,3,0.2241749999957392,20,14,joint_route,3000341,10,15,7,102.0,3611.8477772664237,0.2242843999993056
default,271,13,13,True,13,0,0,1,26.0,284.0909899408885,122,610.0,2902.1828692315507,0,0,0,True,12,39.0,3,0.1740191999997478,17,10,joint_route,3000342,1,13,7,116.0,3693.1828692315507,0.17408219999924768
negative,283,13,13,True,13,0,0,1,26.0,278.99554401269006,123,615.0,2830.942072164971,71,87,0,True,12,39.0,3,0.1792808000027435,17,10,joint_route,3000342,1,13,7,116.0,3626.942072164971,0.17935279999801423
default,388,15,15,True,15,0,0,2,30.0,244.3876944053256,114,570.0,2918.8154160798845,0,0,0,True,12,45.0,3,0.23891569999977946,19,14,joint_route,3000343,4,15,7,102.0,3665.815416079884,0.23898039999767207
negative,388,15,15,True,15,0,0,2,30.0,244.3876944053256,114,570.0,2918.8154160798845,102,70,0,True,12,45.0,3,0.2500110999972094,19,14,joint_route,3000343,4,15,7,102.0,3665.815416079884,0.2500900000013644
default,239,11,11,True,11,0,0,0,22.0,285.8648921117193,120,600.0,2375.513813228912,0,0,0,True,20,33.0,3,0.16512199999124277,16,11,joint_route,3000344,5,11,7,114.0,3144.5138132289126,0.16518019999784883
negative,227,11,11,True,11,0,0,0,22.0,285.4771995404629,119,595.0,2376.2491949450914,49,88,0,True,20,33.0,3,0.1625575999933062,16,11,joint_route,3000344,5,11,7,114.0,3140.249194945092,0.16262489999644458
default,389,15,15,True,15,0,0,0,30.0,260.58912399123363,121,605.0,3118.8368598685042,0,0,0,True,21,45.0,3,0.26141029999416787,20,15,joint_route,3000345,3,15,7,110.0,3908.8368598685042,0.2614688999892678
negative,365,15,15,True,15,0,0,0,30.0,259.40045568997164,119,595.0,3111.006835349575,102,76,0,True,21,45.0,3,0.2396048999944469,20,14,joint_route,3000345,3,15,7,110.0,3891.006835349575,0.2396768000035081
default,400,16,16,True,16,0,0,1,32.0,230.58211684164718,112,560.0,2947.313869466354,0,0,0,True,27,48.0,3,0.2713352999999188,20,16,joint_route,3000346,8,16,7,102.0,3689.313869466355,0.2714124000049196
negative,376,16,16,True,16,0,0,1,32.0,224.9548390792581,110,550.0,2867.2774252681293,80,64,0,True,27,48.0,3,0.2609684000053676,20,16,joint_route,3000346,8,16,7,102.0,3599.2774252681297,0.2610543000046164
default,253,10,10,True,10,0,0,2,20.0,352.692900648255,122,610.0,2754.9290064825486,0,0,0,True,9,30.0,3,0.1702826999971876,14,10,joint_route,3000347,6,10,7,112.0,3526.92900648255,0.1703501000010874
negative,253,10,10,True,10,0,0,2,20.0,352.692900648255,122,610.0,2754.9290064825486,60,91,0,True,9,30.0,3,0.16955829999642447,14,10,joint_route,3000347,6,10,7,112.0,3526.92900648255,0.1696343999938108
default,262,12,12,True,12,0,0,1,24.0,271.92443013922997,126,630.0,2454.09316167076,0,0,0,True,13,36.0,3,0.18900379999831785,16,12,joint_route,3000348,1,12,7,119.0,3263.09316167076,0.18906259999494068
negative,262,12,12,True,12,0,0,1,24.0,273.72865765688556,126,630.0,2475.743891882627,70,91,0,True,13,36.0,3,0.19167359999846667,16,12,joint_route,3000348,1,12,7,119.0,3284.743891882627,0.1917466000013519
default,321,12,12,True,12,0,0,0,24.0,266.5864725799238,120,600.0,2431.037670959086,0,0,0,True,15,36.0,3,0.203918999992311,16,12,joint_route,3000349,5,12,7,108.0,3199.0376709590855,0.2039785000088159
negative,321,12,12,True,12,0,0,0,24.0,267.56941149082996,120,600.0,2442.83293788996,81,83,0,True,15,36.0,3,0.2166782999993302,16,12,joint_route,3000349,5,12,7,108.0,3210.83293788996,0.21674780000466853
default,264,12,12,True,12,0,0,1,24.0,283.06908665323635,121,605.0,2618.8290398388363,0,0,0,True,14,36.0,3,0.180683600003249,16,11,joint_route,3000350,5,12,7,113.0,3396.8290398388363,0.18074080000224058
negative,252,12,12,True,12,0,0,1,24.0,275.27100387190694,120,600.0,2530.2520464628833,64,86,0,True,14,36.0,3,0.17913999999291264,16,11,joint_route,3000350,5,12,7,113.0,3303.2520464628833,0.17921080000814982
default,318,13,13,True,13,0,0,0,26.0,273.2112603491959,125,625.0,2745.7463845395473,0,0,0,True,11,39.0,3,0.20103959999687504,18,13,joint_route,3000351,2,13,7,116.0,3551.7463845395473,0.20109899999806657
negative,306,13,13,True,13,0,0,0,26.0,265.28479389558936,124,620.0,2647.7023206426616,86,89,0,True,11,39.0,3,0.2033817000046838,18,13,joint_route,3000351,2,13,7,116.0,3448.7023206426616,0.20345280000765342
default,254,11,11,True,11,0,0,0,22.0,273.4753805368091,118,590.0,2253.2291859048996,0,0,0,True,20,33.0,3,0.18384490000607911,16,10,joint_route,3000352,4,11,7,110.0,3008.2291859049,0.18390169998747297
negative,254,11,11,True,11,0,0,0,22.0,273.4753805368091,118,590.0,2253.2291859048996,54,84,0,True,20,33.0,3,0.18416809999325778,16,10,joint_route,3000352,4,11,7,110.0,3008.2291859049,0.18423339999571908
default,332,14,14,True,14,0,0,3,28.0,274.91820122483244,119,595.0,3073.8548171476546,0,0,0,True,21,42.0,3,0.22389039999688976,17,13,joint_route,3000353,5,14,7,110.0,3848.8548171476546,0.22394709999207407
negative,332,14,14,True,14,0,0,3,28.0,274.3307632413892,119,595.0,3065.630685379449,78,78,0,True,21,42.0,3,0.22540279998793267,17,13,joint_route,3000353,5,14,7,110.0,3840.6306853794486,0.2254803000105312
default,265,12,12,True,12,0,0,2,24.0,310.25771020472604,125,625.0,2921.092522456713,0,0,0,True,20,36.0,3,0.1882091000006767,15,12,joint_route,3000354,5,12,7,117.0,3723.0925224567127,0.18827020000026096
negative,289,12,12,True,12,0,0,2,24.0,307.89174698021355,127,635.0,2882.700963762562,94,89,0,True,20,36.0,3,0.20914629999606404,15,12,joint_route,3000354,5,12,7,117.0,3694.700963762563,0.20921719999751076
default,386,15,15,True,15,0,0,2,30.0,255.3869340153719,110,550.0,3108.8040102305777,0,0,0,True,4,45.0,3,0.23041840000951197,15,15,joint_route,3000355,0,15,7,97.0,3830.8040102305786,0.23047809999843594
negative,386,15,15,True,15,0,0,2,30.0,247.67556161542618,110,550.0,2993.133424231392,74,68,0,True,4,45.0,3,0.22683230000257026,15,15,joint_route,3000355,0,15,7,97.0,3715.133424231393,0.2269057000085013
default,320,14,14,True,14,0,0,0,28.0,256.5437324767311,106,530.0,2895.612254674236,0,0,0,True,11,42.0,3,0.22417679999489337,18,14,joint_route,3000356,1,14,7,96.0,3591.6122546742354,0.22423569999227766
negative,320,14,14,True,14,0,0,0,28.0,256.4013906421459,106,530.0,2893.6194689900426,56,64,0,True,11,42.0,3,0.22311419999459758,18,14,joint_route,3000356,1,14,7,96.0,3589.619468990042,0.22318050000467338
default,276,12,12,True,12,0,0,1,24.0,299.9821494616986,120,600.0,2827.7857935403836,0,0,0,True,25,36.0,3,0.19185160000051837,16,12,joint_route,3000357,5,12,7,112.0,3599.7857935403836,0.19191009999485686
negative,264,12,12,True,12,0,0,1,24.0,291.3587062351696,119,595.0,2729.3044748220354,55,84,0,True,25,36.0,3,0.18537479999940842,16,12,joint_route,3000357,5,12,7,112.0,3496.3044748220354,0.18544689999544062
default,375,15,15,True,15,0,0,0,30.0,242.99461659632533,100,500.0,2979.91924894488,0,0,0,True,7,45.0,3,0.23293259998899885,18,15,joint_route,3000358,0,15,7,90.0,3644.91924894488,0.23300340000423603
negative,363,15,15,True,15,0,0,0,30.0,236.17188245897657,99,495.0,2882.5782368846485,39,57,0,True,7,45.0,3,0.23388739999791142,18,15,joint_route,3000358,0,15,7,90.0,3542.5782368846485,0.23396880000655074
default,296,14,14,True,14,0,0,1,28.0,270.1362313199162,106,530.0,3082.907238478827,0,0,0,True,21,42.0,3,0.20057079999241978,18,14,joint_route,3000359,12,14,7,99.0,3781.907238478827,0.20063320000190288
negative,284,14,14,True,14,0,0,1,28.0,252.16567968218035,105,525.0,2836.319515550525,52,67,0,True,21,42.0,3,0.2001250000030268,18,14,joint_route,3000359,12,14,7,99.0,3530.319515550525,0.20019789999059867
default,377,16,16,True,16,0,0,0,32.0,222.92186744563716,110,550.0,2836.7498791301946,0,0,0,True,17,48.0,3,0.24683309999818448,21,16,joint_route,3000360,2,16,6,100.0,3566.7498791301946,0.2468938999954844
negative,377,16,16,True,16,0,0,0,32.0,222.92186744563716,110,550.0,2836.7498791301946,93,63,0,True,17,48.0,3,0.2570947999920463,21,16,joint_route,3000360,2,16,6,100.0,3566.7498791301946,0.25717359999543987
default,386,16,16,True,16,0,0,4,32.0,244.81699099938913,119,595.0,3135.0718559902257,0,0,0,True,15,48.0,3,0.24598159999004565,18,16,joint_route,3000361,4,16,7,107.0,3917.071855990226,0.24604689999250695
negative,386,16,16,True,16,0,0,4,32.0,244.81699099938913,119,595.0,3135.0718559902257,101,74,0,True,15,48.0,3,0.24746480000612792,18,16,joint_route,3000361,4,16,7,107.0,3917.071855990226,0.24753829999826849
default,252,11,11,True,11,0,0,4,22.0,334.2757469691082,132,660.0,2837.03321666019,0,0,0,True,14,33.0,3,0.17042399999627378,13,11,joint_route,3000362,2,11,7,125.0,3677.03321666019,0.17048299999441952
negative,228,11,11,True,11,0,0,4,22.0,310.2222404312006,130,650.0,2582.4446447432074,77,99,0,True,14,33.0,3,0.16712260000349488,13,11,joint_route,3000362,2,11,7,125.0,3412.4446447432065,0.16719469999952707
default,273,12,12,True,12,0,0,2,24.0,302.5817453309976,122,610.0,2847.980943971971,0,0,0,True,7,36.0,3,0.17014709999784827,13,10,joint_route,3000363,1,12,7,113.0,3630.980943971971,0.17021580001164693
negative,261,12,12,True,12,0,0,2,24.0,293.30234422593,121,605.0,2741.6281307111603,67,89,0,True,7,36.0,3,0.16574940001009963,13,10,joint_route,3000363,1,12,7,113.0,3519.6281307111603,0.16581990000850055
default,284,12,12,True,12,0,0,2,24.0,299.3638808549229,117,585.0,2838.3665702590747,0,0,0,True,10,36.0,3,0.19712380001146812,16,12,joint_route,3000364,7,12,7,109.0,3592.3665702590747,0.19718050000665244
